Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1155.2,1.3,1155.7,1152,,, ,1,0,I,1155.2,1154.5,0,,1153.9,,,,,,160622,,0.112,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16S930,0.59,-0.01,0.6,0.59,0.6,0.401,P,-1.23,0.028,O,0.55,0.59,0,0.026,0.6,649,0.1,0.396,160715,,160622,-0.924,0.112,-8.155,15:30:00,,9.293,0.391,0,0.391,930,0.55,0.5,Jul 930 Puts,,27,0.5
RUT 16T930,-1,,,,3,0.331,P,-4.463,0.062,O,2.95,,0,0.042,,269,0.017,0.33,160819,,160622,-8.61,0.112,-12.252,15:30:00,,43.38,0.329,0,0.329,930,2.95,2.9,Aug 930 Puts,,,2.9
RUT 16U930,-1,,,,5.7,0.312,P,-6.923,0.077,O,5.5,,0,0.053,,388,-0.025,0.309,160916,,160622,-20.036,0.112,-13.099,15:30:00,,74.494,0.307,0,0.311,930,5.5,5.64,Sep 930 Puts,,,5.3
RUT 16X930,-1,,,,16.1,0.289,P,-12.496,0.091,O,15.35,,0,0.08,,61,-0.001,0.285,161216,,160622,-76.532,0.112,-13.027,15:30:00,,164.149,0.28,0.004,0.285,930,15.35,15.36,Dec 930 Puts,,,14.6
RUT 17O930,-1,,,,26.8,0.28,P,-16.167,0.092,O,25.5,,0,0.102,,,0,0.275,170317,,160622,-153.287,0.112,-11.987,15:30:00,,239.029,0.269,0.017,0.275,930,25.5,25.51,Mar17 930 Puts,,,24.2
RUT 16S940,-1,,,,0.75,0.397,P,-1.427,0.033,O,0.65,,0,0.026,,1737,0.14,0.388,160715,,160622,-1.072,0.112,-9.257,15:30:00,,10.57,0.379,0,0.381,940,0.65,0.57,Jul 940 Puts,,,0.55
RUT 16T940,-1,,,,3.3,0.324,P,-4.964,0.069,O,3.2,,0,0.042,,207,-0.003,0.321,160819,,160622,-9.574,0.112,-12.863,15:30:00,,47.233,0.319,0,0.322,940,3.2,3.21,Aug 940 Puts,,,3.1
RUT 16U940,-1,,,,6.2,0.306,P,-7.569,0.084,O,6.05,,0,0.053,,238,-0.016,0.304,160916,,160622,-21.902,0.112,-13.84,15:30:00,,79.754,0.303,0,0.306,940,6.05,6.15,Sep 940 Puts,,,5.9
RUT 16X940,-1,,,,17.2,0.285,P,-13.364,0.097,O,16.45,,0,0.08,,95,0.001,0.281,161216,,160622,-81.856,0.112,-13.453,15:30:00,,171.95,0.276,0.006,0.281,940,16.45,16.44,Dec 940 Puts,,,15.7
RUT 17O940,-1,,,,28.5,0.277,P,-17.093,0.096,O,27.1,,0,0.103,,,0.003,0.272,170317,,160622,-162.12,0.112,-12.312,15:30:00,,247.763,0.266,0.022,0.271,940,27.1,27.03,Mar17 940 Puts,,,25.7
RUT 16S950,-1,,,,0.8,0.383,P,-1.661,0.038,O,0.73,,0,0.026,,726,0.106,0.377,160715,,160622,-1.248,0.112,-10.078,15:30:00,,12.039,0.371,0,0.372,950,0.73,0.66,Jul 950 Puts,,,0.65
RUT 16T950,-1,,,,3.7,0.318,P,-5.526,0.077,O,3.6,,0,0.042,,244,0.011,0.316,160819,,160622,-10.655,0.112,-13.876,15:30:00,,51.419,0.314,0,0.315,950,3.6,3.56,Aug 950 Puts,,,3.5
RUT 16U950,-1,,,,6.9,0.302,P,-8.279,0.091,O,6.7,,0,0.053,,907,-0.001,0.3,160916,,160622,-23.953,0.112,-14.744,15:30:00,,85.344,0.297,0,0.3,950,6.7,6.71,Sep 950 Puts,,,6.5
RUT 16X950,-1,,,,18.2,0.28,P,-14.288,0.102,O,17.55,,0,0.08,,1546,-0.003,0.276,161216,,160622,-87.529,0.112,-13.829,15:30:00,,179.949,0.273,0.008,0.277,950,17.55,17.6,Dec 950 Puts,,,16.9
RUT 17O950,-1,,,,30.1,0.274,P,-18.062,0.101,O,28.7,,0,0.103,,384,0.002,0.268,170317,,160622,-171.364,0.112,-12.552,15:30:00,,256.545,0.263,0.029,0.268,950,28.7,28.64,Mar17 950 Puts,,,27.3
RUT 16G960,-1,,,,195.4,,C,96.096,0.068,O,193.5,,0,0.165,,2,-0.012,,160715,,160622,57.48,0.112,-22.79,15:30:00,,24.545,,1,0.429,960,-1.7,195.83,Jul 960 Calls,,,191.6
RUT 16H960,-1,,,,197.2,,C,92.218,0.094,O,195.8,,0,0.169,,8,-0.008,,160819,,160622,137.254,0.112,-19.905,15:30:00,,66.979,,1,0.338,960,0.6,197.46,Aug 960 Calls,,,194.4
RUT 16I960,-1,,,,197.4,,C,89.795,0.102,O,196.1,,0,0.172,,8,-0.015,,160916,,160622,196.178,0.112,-18.556,15:30:00,,99.58,,1,0.312,960,0.9,199.1,Sep 960 Calls,,,194.8
RUT 16L960,-1,,,,204.2,0.274,C,84.735,0.109,O,202.85,,0,0.183,,,-0.005,0.267,161216,,160622,370.822,0.112,-14.584,15:30:00,,188.078,0.26,0.988,0.273,960,7.65,203.95,Dec 960 Calls,,,201.5
RUT 17C960,-1,,,,213,0.273,C,80.754,0.105,O,210.85,,0,0.198,,,-0.003,0.265,170317,,160622,518.977,0.112,-13.901,15:30:00,,266.801,0.257,0.964,0.268,960,15.65,211.59,Mar17 960 Calls,,,208.7
RUT 16S960,-1,,,,0.95,0.375,P,-1.939,0.045,O,0.85,,0,0.026,,1989,0.104,0.369,160715,,160622,-1.456,0.112,-11.295,15:30:00,,13.73,0.361,0,0.363,960,0.85,0.77,Jul 960 Puts,,,0.75
RUT 16T960,-1,,,,4.1,0.311,P,-6.156,0.086,O,4,,0,0.042,,348,0.01,0.309,160819,,160622,-11.868,0.112,-14.798,15:30:00,,55.96,0.308,0,0.309,960,4,3.96,Aug 960 Puts,,,3.9
RUT 16U960,-1,,,,7.6,0.297,P,-9.059,0.099,O,7.35,,0,0.053,,191,0.003,0.294,160916,,160622,-26.206,0.112,-15.475,15:30:00,,91.27,0.292,0,0.294,960,7.35,7.33,Sep 960 Puts,,,7.1
RUT 16X960,-1,,,,19.5,0.276,P,-15.271,0.109,O,18.8,,0,0.08,,10,-0.002,0.273,161216,,160622,-93.568,0.112,-14.301,15:30:00,,188.127,0.269,0.012,0.273,960,18.8,18.84,Dec 960 Puts,,,18.1
RUT 17O960,-1,,,,31.6,0.27,P,-19.074,0.105,O,30.3,,0,0.103,,,-0.001,0.265,170317,,160622,-181.033,0.112,-12.82,15:30:00,,265.353,0.26,0.036,0.265,960,30.3,30.32,Mar17 960 Puts,,,29
RUT 16G970,-1,,,,187,,C,95.701,0.076,O,185.1,,0,0.157,,10,-0.005,,160715,,160622,57.814,0.112,-23.872,15:30:00,,26.535,,1,0.415,970,-0.1,185.99,Jul 970 Calls,,,183.2
RUT 16H970,-1,,,,187.6,,C,91.541,0.103,O,186.2,,0,0.161,,,-0.009,,160819,,160622,137.537,0.112,-20.645,15:30:00,,71.323,,1,0.329,970,1,187.9,Aug 970 Calls,,,184.8
