Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,ExpDate,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1156.7,-13.8,1170.4,1155.8,,, ,1,0,I,1156.7,1170.4,0,,1170.5,,,,,,160603,,0.111,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16R960,-1,,,,0.15,,P,-0.395,0.014,O,0.13,,0,0.017,,1637,,,160617,,160603,-0.179,0.111,-3.074,15:30:00,,2.677,,0,0.362,960,0.13,0.1,Jun 960 Puts,,,0.1
RUT 16S960,1.3,0.16,1.35,1.3,1.4,0.297,P,-2.866,0.057,O,1.35,1.3,0,0.03,1.14,2092,0.031,0.295,160715,,160603,-3.949,0.111,-9.017,15:30:00,,25.784,0.293,0,0.294,960,1.35,1.31,Jul 960 Puts,,71,1.3
RUT 16T960,-1,,,,4.4,0.276,P,-6.482,0.087,O,4.3,,0,0.043,,196,-0.002,0.274,160819,,160603,-16.622,0.111,-11.812,15:30:00,,67.172,0.273,0,0.274,960,4.3,4.31,Aug 960 Puts,,,4.2
RUT 16U960,-1,,,,7.6,0.27,P,-9.296,0.1,O,7.5,,0,0.054,,123,-0.026,0.269,160916,,160603,-32.893,0.111,-12.878,15:30:00,,102.871,0.268,0.001,0.271,960,7.5,7.7,Sep 960 Puts,,,7.4
RUT 16X960,-1,,,,18.6,0.259,P,-15.199,0.108,O,18.05,,0,0.081,,10,-0.043,0.257,161216,,160603,-103.248,0.111,-12.533,15:30:00,,197.543,0.254,0.014,0.261,960,18.05,18.87,Dec 960 Puts,,,17.5
RUT 16R970,-1,,,,0.2,0.371,P,-0.468,0.017,O,0.15,,0,0.016,,2286,,,160617,,160603,-0.212,0.111,-3.469,15:30:00,,3.114,,0,0.349,970,0.15,0.12,Jun 970 Puts,,,0.1
RUT 16S970,-1,,,,1.6,0.29,P,-3.28,0.065,O,1.53,,0,0.029,,1799,0.027,0.288,160715,,160603,-4.518,0.111,-9.834,15:30:00,,28.829,0.285,0,0.286,970,1.53,1.49,Jul 970 Puts,,,1.45
RUT 16T970,-1,,,,4.9,0.27,P,-7.225,0.097,O,4.8,,0,0.043,,139,0,0.269,160819,,160603,-18.528,0.111,-12.598,15:30:00,,73.027,0.267,0,0.269,970,4.8,4.8,Aug 970 Puts,,,4.7
RUT 16U970,7.68,-2.32,7.68,7.32,8.3,0.265,P,-10.149,0.108,O,8.18,7.68,0,0.054,10,174,-0.025,0.264,160916,,160603,-35.906,0.111,-13.478,15:30:00,,109.698,0.263,0.002,0.266,970,8.18,8.39,Sep 970 Puts,,5,8.1
