Symbol,Last,Change,High,Low,Ask,Ask IV,Call/Put,Delta,Gamma,Item Type,Market Price,Open,Original Price,Pcnt To Double,Previous Close,Open Interest,Percent O/U,Mid IV,Exp.Date,Existing Posn.,Date,Rho,SV,Theta,Time,Trade,Vega,Bid IV,Prob.Finish.ITM,Projected Volty,Strike Price,Time Premium,Th.Price,Description,At Price,Volume,Bid
RUT,1246.7,0.9,1249,1244.5,,, ,1,0,I,1246.7,1247.3,0,,1245.8,,,,,,161004,,0.103,,15:30:00,,,,,,,,,RUT Index,0,,
RUT 16V1030,-1,,,,0.35,0.385,P,-0.4,0.013,O,0.25,,0,0.017,,2917,,0.369,161021,,161004,-0.237,0.103,-5.618,15:30:00,,3.214,,0,0.337,1030,0.25,0.11,Oct 1030 Puts,,,0.15
RUT 16W1030,-1,,,,1.85,0.305,P,-3.313,0.056,O,1.75,,0,0.032,,691,-0.022,0.302,161118,,161004,-5.294,0.103,-10.547,15:30:00,,32.437,0.298,0,0.303,1030,1.75,1.79,Nov 1030 Puts,,,1.65
RUT 16X1030,4.3,-0.4,4.32,4.3,4.3,0.283,P,-6.026,0.076,O,4.16,4.3,0,0.043,4.7,407,-0.03,0.281,161216,,161004,-15.805,0.103,-12.494,15:30:00,,66.687,0.279,0,0.283,1030,4.16,4.29,Dec 1030 Puts,,8,4
RUT 17O1030,-1,,,,16,0.269,P,-12.82,0.095,O,15,,0,0.072,,23,-0.018,0.264,170317,,161004,-78,0.103,-13.755,15:30:00,,174.269,0.258,0.004,0.265,1030,15,15.27,Mar17 1030 Puts,,,14
RUT 16V1040,-1,,,,0.25,0.352,P,-0.481,0.016,O,0.2,,0,0.017,,4064,,0.342,161021,,161004,-0.285,0.103,-4.595,15:30:00,,3.794,,0,0.328,1040,0.2,0.14,Oct 1040 Puts,,,0.15
RUT 16W1040,-1,,,,2.05,0.297,P,-3.748,0.063,O,1.95,,0,0.032,,765,-0.03,0.294,161118,,161004,-5.987,0.103,-11.283,15:30:00,,35.877,0.292,0,0.296,1040,1.95,2.01,Nov 1040 Puts,,,1.85
RUT 16X1040,4.73,-0.07,4.8,4.73,4.7,0.277,P,-6.645,0.084,O,4.61,4.73,0,0.043,4.8,966,-0.023,0.276,161216,,161004,-17.428,0.103,-13.312,15:30:00,,71.956,0.275,0,0.278,1040,4.61,4.72,Dec 1040 Puts,,8,4.5
RUT 17O1040,-1,,,,17.1,0.266,P,-13.676,0.101,O,16.05,,0,0.072,,59,-0.013,0.26,170317,,161004,-83.197,0.103,-14.211,15:30:00,,182.182,0.254,0.005,0.261,1040,16.05,16.26,Mar17 1040 Puts,,,15
RUT 16J1050,-1,,,,198.4,,C,98.868,0.031,O,196.55,,0,0.155,,34,0.001,,161021,,161004,48.192,0.103,-8.239,15:30:00,,8.039,,1,0.354,1050,-0.15,196.33,Oct 1050 Calls,,,194.7
RUT 16K1050,-1,,,,198.7,,C,93.911,0.085,O,196.85,,0,0.156,,7,-0.009,,161118,,161004,119.52,0.103,-19.377,15:30:00,,52.818,,1,0.325,1050,0.15,198.67,Nov 1050 Calls,,,195
RUT 16L1050,-1,,,,200.2,,C,91.686,0.096,O,198.5,,0,0.159,,1282,-0.008,,161216,,161004,187.847,0.103,-17.212,15:30:00,,85.315,,1,0.287,1050,1.8,200.01,Dec 1050 Calls,,,196.8
RUT 17A1050,-1,,,,202.9,,C,89.025,0.104,O,201.05,,0,0.163,,,-0.007,,170120,,161004,266.967,0.103,-16.323,15:30:00,,127.05,,0.999,0.268,1050,4.35,202.48,Jan17 1050 Calls,,,199.2
RUT 17C1050,-1,,,,208.3,0.261,C,85.706,0.107,O,206.2,,0,0.171,,2,-0.003,0.249,170317,,161004,383.907,0.103,-14.755,15:30:00,,187.734,0.238,0.992,0.253,1050,9.5,206.9,Mar17 1050 Calls,,,204.1
